ItemCode,Branch,InventoryQuantity
LK092400,Great Lakes CC,330
LK092400,Houston F&S,1198
LK092400,Sacramento Main,434
LK092400,USD Region Offices,530
LK092400,Vancouver F&S,74
LK093600,Baltimore F&S,493
LK093600,Edmonton F&S,290
LK093600,Fontana,40
LK093600,Great Lakes CC,257
LK093600,Houston F&S,1891
LK093600,Sacramento Main,370
LK093600,USD Region Offices,133
LK093600,Vancouver F&S,138
LK094800,Baltimore F&S,334
LK094800,Edmonton F&S,713
LK094800,Fontana,186
LK094800,Great Lakes CC,603
LK094800,Houston F&S,5239
LK094800,Sacramento Main,915
LK094800,Seattle F&S,84
LK094800,Tampa F&S,96
LK094800,USD Region Offices,2263
LK094800,Vancouver F&S,242
LK099600,Baltimore F&S,402
LK099600,Edmonton F&S,362
LK099600,Fontana,68
LK099600,Great Lakes CC,338
LK099600,Houston F&S,1599
LK099600,Sacramento Main,232
LK099600,USD Region Offices,101
LK099600,Vancouver F&S,324
LK100062,Baltimore F&S,11
LK100062,Houston F&S,10
LK100062,USD Region Offices,5
LK100064,Baltimore F&S,1
LK100064,Houston F&S,22
LK100064,USD Region Offices,48
LK100076E,Baltimore F&S,46
LK100076E,Great Lakes CC,122
LK100076E,Houston F&S,432
LK100076E,Sacramento Main,65
LK100078,Great Lakes CC,36
LK100078,Houston F&S,327
LK100078,Sacramento Main,41
LK100078,USD Region Offices,37
LK100080,Fontana,2
LK100080,Great Lakes CC,3
LK100080,Houston F&S,97
LK100080,Sacramento Main,40
LK100080,USD Region Offices,7
LK100080F,Great Lakes CC,4
LK101200,Houston F&S,50
LK101200,Sacramento Main,82
LK101200,USD Region Offices,54
LK101800,Houston F&S,152
LK101800,Sacramento Main,80
LK101800,USD Region Offices,14
LK102400,Houston F&S,132
LK102400,Sacramento Main,92
LK102400,USD Region Offices,42
LK103600,Houston F&S,201
LK103600,Sacramento Main,112
LK103600,USD Region Offices,18
LK10360N,Baltimore F&S,12
LK10360N,Houston F&S,21
LK10360N,Sacramento Main,30
LK10360N,USD Region Offices,45
LK10390X,Great Lakes CC,4
LK10390X,Houston F&S,37
LK10390X,Sacramento Main,18
LK10390X,USD Region Offices,27
LK10450N,Great Lakes CC,154
LK10450N,Houston F&S,403
LK10450N,Sacramento Main,129
LK10450N,USD Region Offices,229
LK10450N2,Sacramento Main,4
LK104800,Houston F&S,321
LK104800,Sacramento Main,155
LK104800,USD Region Offices,348
LK10490X,Great Lakes CC,27
LK10490X,Houston F&S,416
LK10490X,Sacramento Main,87
LK10490X,USD Region Offices,85
LK36010X36FP,USD Region Offices,9
LK36010X39FP,USD Region Offices,16
LK36010X49FP2H,Houston F&S,15
LK36010X49FP2H,Sacramento Main,20
LK3602X36FP,USD Region Offices,7
LK3602X39FP,USD Region Offices,10
LK3602X49FP,USD Region Offices,75
LK3604X36FP,USD Region Offices,8
LK3604X39FP,USD Region Offices,4
LK3604X49FP,Houston F&S,6
LK3604X49FP,USD Region Offices,10
LK3608X39FP,USD Region Offices,6
LK3608X45FP,Sacramento Main,24
LK3608X49FP,Sacramento Main,20
LK360DRIVRIV,USD Region Offices,20000
LK360LGADJNUT,USD Region Offices,186
LK360PLTBOLT,USD Region Offices,528
LK360PLTBOLTNUT,USD Region Offices,140
LK360RETAINPIN,USD Region Offices,463
LK45826,Baltimore F&S,225
LK45826,Linden,1
LK4582610,Houston F&S,400
LKP00403,Great Lakes CC,1000
LKP00403,USD Region Offices,4700
LKP00603,Great Lakes CC,3000
LKP00603,USD Region Offices,16000
LKP03120,Baltimore F&S,5
LKP03120,Great Lakes CC,30
LKP03120,USD Region Offices,4
LKP03180,Baltimore F&S,5
LKP03180,Great Lakes CC,60
LKP03240,Baltimore F&S,1
LKP03240,Great Lakes CC,35
LKP03360,Baltimore F&S,9
LKP03360,Great Lakes CC,30
LKP03480,Baltimore F&S,15
LKP03480,Great Lakes CC,100
LKP03480,Sacramento Main,139
LKP04120,Baltimore F&S,5
LKP04120,Great Lakes CC,30
LKP04180,Baltimore F&S,6
LKP04180,Great Lakes CC,25
LKP04180,Sacramento Main,50
LKP04240,Baltimore F&S,10
LKP04240,Great Lakes CC,60
LKP04360,Baltimore F&S,10
LKP04360,Great Lakes CC,40
LKP04480,Great Lakes CC,30
LKP04480,Sacramento Main,100
LKP04480,USD Region Offices,37
LKP04960,Linden,90
LKP04960,USD Region Offices,20
LKP05120,Baltimore F&S,3
LKP05120,Great Lakes CC,30
LKP05120,USD Region Offices,8
LKP05180,Baltimore F&S,22
LKP05180,Great Lakes CC,20
LKP05180,Sacramento Main,50
LKP05240,Baltimore F&S,5
LKP05240,Great Lakes CC,20
LKP05240,Sacramento Main,50
LKP05360,Baltimore F&S,1
LKP05360,Great Lakes CC,20
LKP05360,Sacramento Main,100
LKP05360,USD Region Offices,5
LKP05480,Great Lakes CC,200
LKP05480,USD Region Offices,96
LKP09120,Baltimore F&S,15
LKP09120,Great Lakes CC,40
LKP09180,Baltimore F&S,10
LKP09180,Great Lakes CC,25
LKP09240,Baltimore F&S,25
LKP09240,Great Lakes CC,70
LKP09240,Sacramento Main,110
LKP09360,Baltimore F&S,15
LKP09360,Great Lakes CC,55
LKP09360,Sacramento Main,55
LKP09360,USD Region Offices,7
LKP09480,Baltimore F&S,64
LKP09480,Great Lakes CC,190
LKP09480,Sacramento Main,165
LKP09480,USD Region Offices,578
LKP09960,USD Region Offices,7
LKP10360,Sacramento Main,30
LKP10480,Sacramento Main,110
LKR300158,USD Region Offices,227
LKR300160,USD Region Offices,77
LKR300187,USD Region Offices,60
LKR300194,USD Region Offices,56
LKR300197,USD Region Offices,40
LP,Baltimore F&S,254
LP,Edmonton F&S,68
LP,Houston F&S,3564
LP,Linden,493
LP,Toronto F&S,412
LP,USD Region Offices,1805
LP,Vancouver F&S,141
LPT06,USD Region Offices,470
LPT07,USD Region Offices,280
LPT08,USD Region Offices,180
LPT09,USD Region Offices,290
LPT10,USD Region Offices,1250
LPT13,USD Region Offices,850
LPT14,USD Region Offices,720
LPT14C2,USD Region Offices,304
LPT16,USD Region Offices,1485
LPT17,USD Region Offices,104
LPT18,USD Region Offices,558
LPT20,USD Region Offices,3400
LPT22,USD Region Offices,189
LPT23,USD Region Offices,1000
LPT25,USD Region Offices,200
LPT28,USD Region Offices,28
LPT30,USD Region Offices,383
LPT32,USD Region Offices,37
LPT41,USD Region Offices,251
LV66,USD Region Offices,260
LVAC,Toronto F&S,116
LVAC-S,Toronto F&S,462
M01018,Linden,647
M01018,USD Region Offices,200
M01020,USD Region Offices,200
M01022,Linden,2400
M01022,USD Region Offices,600
M01024,Linden,1477
M01026,Linden,2243
M01026,Tampa F&S,400
M01028,Houston F&S,1662
M01028,Linden,3892
M01030,Baltimore F&S,569
M01030,Houston F&S,1185
M01030,Linden,3415
M01030,Sacramento Main,484
M01042,Houston F&S,7334
M01042,Linden,292
M01044,Linden,6305
M01044,Sacramento Main,1907
M01048,Linden,945
M01050,Linden,609
M01052,Linden,164
M01056,Atlanta F&S,263
M01056,Baltimore F&S,74
M01056,Fontana,5
M01056,Houston F&S,3853
M01056,Linden,411
M01056,Sacramento Main,242
M01056,Seattle F&S,80
M01056,Tampa F&S,244
M01056,USD Region Offices,302
M01058,Great Lakes CC,56
M01058,Houston F&S,2
M01058,Linden,2
M01066,Houston F&S,190
M01066,Linden,6556
M01067,Baltimore F&S,150
M01067,Linden,918
M01068,Houston F&S,241
M01069,Sacramento Main,69
M01070,Linden,1395
M010704,Linden,72
M01071,Houston F&S,90
M01071,Linden,457
M01071,Sacramento Main,26
M01072,Linden,1806
M01074,Atlanta F&S,57
M01074,Houston F&S,730
M01074,Linden,853
M01074,Sacramento Main,129
M01074,Tampa F&S,91
M01076,Atlanta F&S,469
M01076,Houston F&S,1567
M01076,Linden,452
M01076,Sacramento Main,244
M01076,Tampa F&S,517
M01080,Houston F&S,162
M01080,Sacramento Main,95
M01082,Baltimore F&S,798
M01082,Houston F&S,4159
M01082,Linden,15014
M01082,Sacramento Main,1178
M01082,Tampa F&S,115
M01082,USD Region Offices,477
M01085,Atlanta F&S,1682
M01085,Fontana,300
M01085,Houston F&S,5163
M01085,Linden,199
M01085,Sacramento Main,120
M01085,Tampa F&S,1430
M01086,Sacramento Main,200
M01086,Tampa F&S,53
M01088,Atlanta F&S,1044
M01088,Baltimore F&S,130
M01088,Houston F&S,2717
M01088,Linden,6656
M01088,Sacramento Main,1280
M01088,Tampa F&S,401
M01090,Atlanta F&S,8144
M01090,Fontana,6
M01090,Great Lakes CC,237
M01090,Houston F&S,32164
M01090,Linden,41057
M01090,Sacramento Main,11584
M01090,Tampa F&S,20734
M30054,Sacramento Main,6
M30054,Tampa F&S,2
M30062,Atlanta F&S,24
M30062,Houston F&S,23
M30062,Linden,246
M30062,Sacramento Main,8
M30062,Tampa F&S,7
M30064,Atlanta F&S,24
M30064,Houston F&S,7
M30064,Linden,90
M30064,Sacramento Main,6
M30064,Tampa F&S,8
M30076,Atlanta F&S,105
M30076,Fontana,20
M30076,Houston F&S,87
M30076,Linden,599
M30076,Sacramento Main,233
M30076,Seattle F&S,3
M30076,Tampa F&S,106
M30076,USD Region Offices,8
M30078,Atlanta F&S,546
M30078,Fontana,20
M30078,Houston F&S,7
M30078,Linden,878
M30078,Tampa F&S,137
M30078,USD Region Offices,30
M30080,Atlanta F&S,137
M30080,Baltimore F&S,3
M30080,Houston F&S,8
M30080,Linden,52
M30080,Tampa F&S,69
M30080,USD Region Offices,2
M30100,Atlanta F&S,220
M30100,Houston F&S,92
M30100,Linden,249
M30100,Sacramento Main,5
M30100,Tampa F&S,41
M30150,Atlanta F&S,131
M30150,Houston F&S,58
M30150,Linden,232
M30150,Sacramento Main,10
M30150,Tampa F&S,37
M30150,USD Region Offices,3
M30200,Atlanta F&S,29
M30200,Houston F&S,60
M30200,Linden,222
M30200,Sacramento Main,16
M30200,Tampa F&S,40
M30200,USD Region Offices,4
M30400,Atlanta F&S,10
M30400,Houston F&S,62
M30400,Linden,176
M30400,Tampa F&S,16
M30400,USD Region Offices,32
M30600,Atlanta F&S,18
M30600,Houston F&S,118
M30600,Linden,149
M30600,Sacramento Main,13
M30600,Tampa F&S,27
M30600,USD Region Offices,38
M30800,Houston F&S,38
M30800,Linden,124
M30800,Sacramento Main,14
M30800,Tampa F&S,22
M30800,USD Region Offices,90
M31000,Atlanta F&S,18
M31000,Houston F&S,68
M31000,Linden,140
M31000,Sacramento Main,11
M31000,Tampa F&S,42
M31000,USD Region Offices,108
M31200,Atlanta F&S,86
M31200,Houston F&S,270
M31200,Linden,504
M31200,Sacramento Main,12
M31200,Tampa F&S,30
M31200,USD Region Offices,120
M31400,Atlanta F&S,36
M31400,Houston F&S,124
M31400,Linden,160
M31400,Sacramento Main,9
M31400,Tampa F&S,29
M31400,USD Region Offices,118
M31600,Atlanta F&S,71
M31600,Houston F&S,276
M31600,Linden,86
M31600,Sacramento Main,17
M31600,Seattle F&S,22
M31600,Tampa F&S,57
M31600,USD Region Offices,152
M31800,Atlanta F&S,8
M31800,Houston F&S,224
M31800,Linden,152
M31800,Sacramento Main,36
M31800,Tampa F&S,216
M31800,USD Region Offices,212
M32000,Atlanta F&S,10
M32000,Houston F&S,162
M32000,Linden,127
M32000,Sacramento Main,13
M32000,Tampa F&S,15
M32000,USD Region Offices,56
M32200,Atlanta F&S,45
M32200,Houston F&S,104
M32200,Linden,145
M32200,Sacramento Main,12
M32200,Tampa F&S,10
M32200,USD Region Offices,40
M32400,Atlanta F&S,452
M32400,Houston F&S,2482
M32400,Linden,267
M32400,Sacramento Main,128
M32400,Tampa F&S,525
M32400,USD Region Offices,1208
M40052,Seattle F&S,11
M40054,Houston F&S,60
M40054,Sacramento Main,12
M40054,Tampa F&S,2
M40062,Atlanta F&S,20
M40062,Houston F&S,134
M40062,Linden,239
M40062,Seattle F&S,6
M40062,Tampa F&S,10
M40064,Atlanta F&S,16
M40064,Houston F&S,76
M40064,Linden,13
M40064,Tampa F&S,1
M40076,Atlanta F&S,92
M40076,Baltimore F&S,38
M40076,Fontana,19
M40076,Houston F&S,217
M40076,Linden,349
M40076,Sacramento Main,12
M40076,Tampa F&S,119
M40076,USD Region Offices,1
M40078,Atlanta F&S,489
M40078,Fontana,54
M40078,Houston F&S,643
M40078,Linden,293
M40078,Tampa F&S,188
M40078,USD Region Offices,4
M40080,Atlanta F&S,163
M40080,Houston F&S,252
M40080,Linden,37
M40080,Tampa F&S,47
M40100,Atlanta F&S,35
M40100,Houston F&S,154
M40100,Linden,130
M40100,Tampa F&S,58
M40150,Atlanta F&S,34
M40150,Houston F&S,92
M40150,Linden,219
M40150,Sacramento Main,28
M40150,Tampa F&S,57
M40200,Atlanta F&S,31
M40200,Houston F&S,92
M40200,Linden,178
M40200,Tampa F&S,30
M40200,USD Region Offices,2
M40400,Atlanta F&S,21
M40400,Houston F&S,32
M40400,Linden,179
M40400,Tampa F&S,57
M40400,USD Region Offices,16
M40600,Atlanta F&S,43
M40600,Houston F&S,23
M40600,Linden,35
M40600,Tampa F&S,82
M40600,USD Region Offices,6
M40800,Atlanta F&S,12
M40800,Houston F&S,45
M40800,Linden,113
M40800,Tampa F&S,36
M40800,USD Region Offices,48
M41000,Atlanta F&S,12
M41000,Houston F&S,26
M41000,Linden,69
M41000,Tampa F&S,27
M41000,USD Region Offices,42
M41200,Atlanta F&S,38
M41200,Houston F&S,66
M41200,Linden,84
M41200,Tampa F&S,99
M41200,USD Region Offices,28
M41400,Atlanta F&S,23
M41400,Houston F&S,142
M41400,Linden,126
M41400,Tampa F&S,20
M41400,USD Region Offices,28
M41600,Atlanta F&S,4
M41600,Houston F&S,33
M41600,Linden,139
M41600,Tampa F&S,56
M41600,USD Region Offices,150
M41800,Atlanta F&S,82
M41800,Houston F&S,243
M41800,Linden,193
M41800,Tampa F&S,50
M41800,USD Region Offices,108
M42000,Atlanta F&S,7
M42000,Houston F&S,94
M42000,Linden,89
M42000,Seattle F&S,4
M42000,Tampa F&S,2
M42200,Houston F&S,156
M42200,Linden,106
M42200,Sacramento Main,9
M42200,Tampa F&S,1
M42200,USD Region Offices,1
M42400,Atlanta F&S,388
M42400,Houston F&S,1214
M42400,Linden,326
M42400,Sacramento Main,2
M42400,Tampa F&S,715
M42400,USD Region Offices,836
M50054,Houston F&S,14
M50054,Tampa F&S,12
M50062,Atlanta F&S,27
M50062,Houston F&S,4
M50062,Linden,76
M50062,Sacramento Main,4
M50062,Tampa F&S,5
M50064,Atlanta F&S,18
M50064,Houston F&S,14
M50064,Linden,26
M50064,Sacramento Main,4
M50064,Tampa F&S,6
M50076,Atlanta F&S,99
M50076,Fontana,30
M50076,Houston F&S,104
M50076,Linden,103
M50076,Sacramento Main,30
M50076,Tampa F&S,54
M50076,USD Region Offices,4
M50078,Atlanta F&S,289
M50078,Houston F&S,88
M50078,Linden,500
M50078,Sacramento Main,149
M50078,Tampa F&S,33
M50078,USD Region Offices,8
M50080,Atlanta F&S,181
M50080,Houston F&S,36
M50080,Linden,54
M50080,Sacramento Main,25
M50080,Tampa F&S,34
M50080,USD Region Offices,11
M50100,Atlanta F&S,178
M50100,Houston F&S,2
M50100,Linden,18
M50100,Sacramento Main,12
M50100,Tampa F&S,43
M50100,USD Region Offices,7
M50150,Atlanta F&S,81
M50150,Linden,111
M50150,Sacramento Main,3
M50150,Tampa F&S,5
M50200,Atlanta F&S,45
M50200,Houston F&S,2
M50200,Linden,93
M50200,Sacramento Main,5
M50200,Tampa F&S,8
M50200,USD Region Offices,4
M50400,Atlanta F&S,13
M50400,Houston F&S,32
M50400,Linden,67
M50400,Sacramento Main,10
M50400,Tampa F&S,24
M50400,USD Region Offices,24
M50600,Atlanta F&S,12
M50600,Houston F&S,61
M50600,Linden,113
M50600,Sacramento Main,10
M50600,Tampa F&S,5
M50600,USD Region Offices,26
M50800,Atlanta F&S,16
M50800,Houston F&S,29
M50800,Linden,98
M50800,Sacramento Main,12
M50800,Tampa F&S,16
M50800,USD Region Offices,56
M51000,Atlanta F&S,15
M51000,Houston F&S,28
M51000,Linden,128
M51000,Sacramento Main,10
M51000,Tampa F&S,20
M51000,USD Region Offices,30
M51200,Atlanta F&S,48
M51200,Houston F&S,120
M51200,Linden,307
M51200,Sacramento Main,9
M51200,Tampa F&S,37
M51200,USD Region Offices,98
M51400,Houston F&S,24
M51400,Linden,144
M51400,Seattle F&S,1
M51400,Tampa F&S,37
M51400,USD Region Offices,30
M51600,Atlanta F&S,15
M51600,Houston F&S,135
M51600,Linden,45
M51600,Tampa F&S,85
M51600,USD Region Offices,48
M51800,Houston F&S,249
M51800,Linden,158
M51800,Tampa F&S,28
M51800,USD Region Offices,92
M52000,Atlanta F&S,11
M52000,Houston F&S,92
M52000,Linden,82
M52000,Sacramento Main,9
M52000,Seattle F&S,2
M52000,Tampa F&S,10
M52000,USD Region Offices,72
M52200,Atlanta F&S,7
M52200,Houston F&S,16
M52200,Linden,199
M52200,Sacramento Main,10
M52200,Tampa F&S,30
M52200,USD Region Offices,68
M52400,Atlanta F&S,27
M52400,Houston F&S,1014
M52400,Linden,305
M52400,Sacramento Main,142
M52400,Tampa F&S,333
M52400,USD Region Offices,856
M60054,Houston F&S,54
M60062,Atlanta F&S,13
M60062,Houston F&S,60
M60062,Linden,34
M60062,Sacramento Main,8
M60064,Atlanta F&S,6
M60064,Houston F&S,12
M60064,Linden,10
M60076,Atlanta F&S,27
M60076,Houston F&S,290
M60076,Linden,315
M60076,Sacramento Main,22
M60076,Tampa F&S,58
M60076,USD Region Offices,18
M60078,Atlanta F&S,300
M60078,Fontana,40
M60078,Houston F&S,678
M60078,Linden,236
M60078,Tampa F&S,63
M60078,USD Region Offices,10
M60080,Atlanta F&S,115
M60080,Houston F&S,70
M60080,Linden,59
M60080,Tampa F&S,49
M60080,USD Region Offices,4
M60100,Atlanta F&S,133
M60100,Houston F&S,130
M60100,Linden,61
M60100,Tampa F&S,30
M60150,Atlanta F&S,50
M60150,Houston F&S,84
M60150,Linden,98
M60150,Sacramento Main,4
M60150,Tampa F&S,31
M60200,Atlanta F&S,58
M60200,Houston F&S,162
M60200,Linden,71
M60200,Sacramento Main,22
M60200,Tampa F&S,27
M60200,USD Region Offices,6
M60400,Atlanta F&S,11
M60400,Houston F&S,38
M60400,Linden,43
M60400,Tampa F&S,11
M60400,USD Region Offices,43
M60600,Atlanta F&S,2
M60600,Houston F&S,74
M60600,Linden,117
M60600,Tampa F&S,3
M60600,USD Region Offices,54
M60800,Atlanta F&S,1
M60800,Houston F&S,80
M60800,Linden,70
M60800,Tampa F&S,24
M60800,USD Region Offices,18
M61000,Atlanta F&S,29
M61000,Houston F&S,24
M61000,Linden,71
M61000,Tampa F&S,36
M61000,USD Region Offices,42
M61200,Houston F&S,586
M61200,Linden,152
M61200,Tampa F&S,74
M61200,USD Region Offices,268
M61400,Atlanta F&S,40
M61400,Houston F&S,172
M61400,Linden,130
M61400,Sacramento Main,30
M61400,Tampa F&S,16
M61400,USD Region Offices,98
M61600,Atlanta F&S,53
M61600,Houston F&S,190
M61600,Linden,48
M61600,Tampa F&S,46
M61600,USD Region Offices,174
M61800,Atlanta F&S,35
M61800,Houston F&S,362
M61800,Linden,135
M61800,Sacramento Main,2
M61800,Tampa F&S,49
M61800,USD Region Offices,208
M62000,Atlanta F&S,18
M62000,Houston F&S,22
M62000,Linden,90
M62000,Sacramento Main,12
M62000,Seattle F&S,2
M62000,Tampa F&S,111
M62000,USD Region Offices,22
M62200,Houston F&S,14
M62200,Linden,89
M62200,Tampa F&S,8
M62200,USD Region Offices,59
M62400,Atlanta F&S,249
M62400,Baltimore F&S,10
M62400,Houston F&S,1696
M62400,Linden,482
M62400,Sacramento Main,179
M62400,Tampa F&S,781
M62400,USD Region Offices,2238
M80054,Houston F&S,40
M80054,Tampa F&S,40
M80062,Atlanta F&S,12
M80062,Houston F&S,42
M80062,Linden,14
M80062,Sacramento Main,11
M80062,Tampa F&S,2
M80064,Atlanta F&S,4
M80064,Houston F&S,14
M80064,Linden,4
M80064,Sacramento Main,2
M80064,Tampa F&S,4
M80076,Atlanta F&S,90
M80076,Fontana,16
M80076,Great Lakes CC,23
M80076,Houston F&S,387
M80076,Linden,56
M80076,Tampa F&S,70
M80078,Atlanta F&S,270
M80078,Houston F&S,558
M80078,Linden,99
M80078,Tampa F&S,93
M80078,USD Region Offices,34
M80080,Atlanta F&S,180
M80080,Houston F&S,210
M80080,Linden,64
M80080,Sacramento Main,35
M80080,Tampa F&S,91
M80100,Atlanta F&S,96
M80100,Houston F&S,100
M80100,Linden,30
M80100,Tampa F&S,19
M80150,Atlanta F&S,213
M80150,Houston F&S,70
M80150,Linden,41
M80150,Tampa F&S,10
M80200,Atlanta F&S,69
M80200,Houston F&S,34
M80200,Linden,35
M80200,Tampa F&S,61
M80400,Houston F&S,18
M80400,Linden,44
M80400,Sacramento Main,10
M80400,Tampa F&S,9
M80400,USD Region Offices,26
M80600,Atlanta F&S,3
M80600,Great Lakes CC,1
M80600,Houston F&S,78
M80600,Linden,33
M80600,Tampa F&S,62
M80600,USD Region Offices,8
M80800,Houston F&S,94
M80800,Linden,105
M80800,Sacramento Main,15
M80800,Tampa F&S,13
M80800,USD Region Offices,60
M81000,Atlanta F&S,6
M81000,Houston F&S,50
M81000,Linden,8
M81000,Tampa F&S,8
M81000,USD Region Offices,34
M81200,Atlanta F&S,47
M81200,Houston F&S,152
M81200,Linden,109
M81200,Sacramento Main,20
M81200,Tampa F&S,108
M81200,USD Region Offices,46
M81400,Houston F&S,152
M81400,Linden,101
M81400,Tampa F&S,26
M81400,USD Region Offices,32
M81600,Atlanta F&S,37
M81600,Houston F&S,80
M81600,Linden,61
M81600,Seattle F&S,3
M81600,Tampa F&S,52
M81600,USD Region Offices,112
M81800,Atlanta F&S,31
M81800,Houston F&S,366
M81800,Linden,101
M81800,Tampa F&S,88
M81800,USD Region Offices,32
M82000,Atlanta F&S,71
M82000,Houston F&S,20
M82000,Linden,113
M82000,Sacramento Main,20
M82000,Tampa F&S,18
M82000,USD Region Offices,16
M82200,Atlanta F&S,10
M82200,Houston F&S,72
M82200,Linden,77
M82200,Tampa F&S,84
M82200,USD Region Offices,10
M82400,Atlanta F&S,309
M82400,Houston F&S,1454
M82400,Linden,831
M82400,Tampa F&S,492
M82400,USD Region Offices,1272
MU192,Houston F&S,644
MU192,Linden,1023
MU193,Linden,836
MU202,USD Region Offices,31380
MU204,USD Region Offices,17000
